Thorup Zwick Query	2500	5642	32	8.126507	1.000000	1.380258	772	0
Thorup Zwick Query	2500	5642	64	7.400292	1.000000	1.331506	1381	0
Thorup Zwick Query	2500	5642	128	8.293022	1.000000	1.550414	2293	0
Thorup Zwick Query	2500	5650	2	2.999780	1.000000	1.170810	242	0
Thorup Zwick Query	2500	5650	4	6.104618	1.000000	1.398894	296	0
Thorup Zwick Query	2500	5650	8	6.985072	1.000000	1.388485	360	0
Thorup Zwick Query	2500	5650	16	7.382117	1.000000	1.311002	584	0
Thorup Zwick Query	2500	5650	32	8.739867	1.000000	1.401207	823	0
Thorup Zwick Query	2500	5650	64	8.274346	1.000000	1.398375	1340	0
Thorup Zwick Query	2500	5650	128	8.893508	1.000000	1.582360	2288	0
Thorup Zwick Query	2750	6206	2	2.999939	1.000000	1.174964	219	0
Thorup Zwick Query	2750	6206	4	5.909089	1.000000	1.297600	322	0
Thorup Zwick Query	2750	6206	8	6.788436	1.000000	1.395165	451	0
Thorup Zwick Query	2750	6206	16	8.013070	1.000000	1.436091	605	0
Thorup Zwick Query	2750	6206	32	8.279433	1.000000	1.428102	874	0
Thorup Zwick Query	2750	6206	64	7.747803	1.000000	1.417410	1229	0
Thorup Zwick Query	2750	6206	128	8.133101	1.000000	1.369712	2403	0
Thorup Zwick Query	2750	6189	2	2.999837	1.000000	1.160727	232	0
Thorup Zwick Query	2750	6189	4	6.364322	1.000000	1.293867	286	0
Thorup Zwick Query	2750	6189	8	6.564329	1.000000	1.333645	432	0
Thorup Zwick Query	2750	6189	16	7.875305	1.000000	1.330446	527	0
Thorup Zwick Query	2750	6189	32	7.467928	1.000000	1.455871	847	0
Thorup Zwick Query	2750	6189	64	8.475314	1.000000	1.437731	1472	0
Thorup Zwick Query	2750	6189	128	9.434707	1.000000	1.469172	2358	0
Thorup Zwick Query	2750	6194	2	2.999931	1.000000	1.166018	238	0
Thorup Zwick Query	2750	6194	4	5.828530	1.000000	1.308532	320	0
Thorup Zwick Query	2750	6194	8	6.291590	1.000000	1.384859	408	0
Thorup Zwick Query	2750	6194	16	6.919540	1.000000	1.297083	552	0
Thorup Zwick Query	2750	6194	32	8.130467	1.000000	1.472416	803	0
Thorup Zwick Query	2750	6194	64	7.551816	1.000000	1.334762	1330	0
Thorup Zwick Query	2750	6194	128	7.125823	1.000000	1.464695	2294	0
Thorup Zwick Query	2750	6199	2	2.999994	1.000000	1.178406	224	0
Thorup Zwick Query	2750	6199	4	5.893522	1.000000	1.357309	339	0
Thorup Zwick Query	2750	6199	8	7.533137	1.000000	1.389564	405	0
Thorup Zwick Query	2750	6199	16	7.674308	1.000000	1.531606	540	0
Thorup Zwick Query	2750	6199	32	7.023324	1.000000	1.448402	754	0
Thorup Zwick Query	2750	6199	64	8.252111	1.000000	1.336113	1327	0
Thorup Zwick Query	2750	6199	128	7.963703	1.000000	1.341170	2359	0
Thorup Zwick Query	2750	6202	2	2.999918	1.000000	1.167471	246	0
Thorup Zwick Query	2750	6202	4	5.716366	1.000000	1.293726	310	0
Thorup Zwick Query	2750	6202	8	6.873542	1.000000	1.405821	380	0
Thorup Zwick Query	2750	6202	16	8.171913	1.000000	1.533903	541	0
Thorup Zwick Query	2750	6202	32	9.077720	1.000000	1.391837	866	0
Thorup Zwick Query	2750	6202	64	7.951082	1.000000	1.434871	1384	0
Thorup Zwick Query	2750	6202	128	8.104146	1.000000	1.323610	2233	0
Thorup Zwick Query	2750	6201	2	2.999141	1.000000	1.165952	231	0
Thorup Zwick Query	2750	6201	4	5.883966	1.000000	1.261760	295	0
Thorup Zwick Query	2750	6201	8	7.292910	1.000000	1.369167	405	0
Thorup Zwick Query	2750	6201	16	7.410912	1.000000	1.475953	620	0
Thorup Zwick Query	2750	6201	32	7.749299	1.000000	1.374047	823	0
Thorup Zwick Query	2750	6201	64	7.887340	1.000000	1.347615	1395	0
Thorup Zwick Query	2750	6201	128	7.884595	1.000000	1.437436	2270	0
Thorup Zwick Query	3000	6785	2	2.999080	1.000000	1.151438	262	0
Thorup Zwick Query	3000	6785	4	6.151646	1.000000	1.295122	349	0
Thorup Zwick Query	3000	6785	8	7.846668	1.000000	1.319599	436	0
Thorup Zwick Query	3000	6785	16	7.130391	1.000000	1.375015	580	0
Thorup Zwick Query	3000	6785	32	7.283847	1.000000	1.353642	923	0
Thorup Zwick Query	3000	6785	64	8.294300	1.000000	1.436188	1456	0
Thorup Zwick Query	3000	6785	128	7.321006	1.000000	1.365509	2215	0
Thorup Zwick Query	3000	6777	2	2.999273	1.000000	1.164003	259	0
Thorup Zwick Query	3000	6777	4	6.270942	1.000000	1.391158	323	0
Thorup Zwick Query	3000	6777	8	6.558580	1.000000	1.324297	385	0
Thorup Zwick Query	3000	6777	16	6.659513	1.000000	1.363738	603	0
Thorup Zwick Query	3000	6777	32	8.475424	1.000000	1.573386	863	0
Thorup Zwick Query	3000	6777	64	7.754413	1.000000	1.357591	1353	0
Thorup Zwick Query	3000	6777	128	7.981822	1.000000	1.561664	2317	0
Thorup Zwick Query	3000	6750	2	2.999402	1.000000	1.153933	251	0
Thorup Zwick Query	3000	6750	4	5.985608	1.000000	1.320894	339	0
Thorup Zwick Query	3000	6750	8	6.767133	1.000000	1.301512	424	0
Thorup Zwick Query	3000	6750	16	7.282786	1.000000	1.313249	582	0
Thorup Zwick Query	3000	6750	32	9.146844	1.000000	1.330255	894	0
Thorup Zwick Query	3000	6750	64	8.178975	1.000000	1.352979	1311	0
Thorup Zwick Query	3000	6750	128	7.170602	1.000000	1.466436	2206	0
Thorup Zwick Query	3000	6795	2	2.999900	1.000000	1.164427	223	0
Thorup Zwick Query	3000	6795	4	5.819082	1.000000	1.253014	294	0
Thorup Zwick Query	3000	6795	8	7.322833	1.000000	1.450328	433	0
Thorup Zwick Query	3000	6795	16	7.119825	1.000000	1.328079	596	0
Thorup Zwick Query	3000	6795	32	7.378729	1.000000	1.342955	811	0
Thorup Zwick Query	3000	6795	64	8.260852	1.000000	1.552628	1359	0
Thorup Zwick Query	3000	6795	128	8.277189	1.000000	1.454733	2241	0
Thorup Zwick Query	3000	6769	2	2.999883	1.000000	1.221212	263	0
Thorup Zwick Query	3000	6769	4	6.234833	1.000000	1.344977	343	0
Thorup Zwick Query	3000	6769	8	6.882478	1.000000	1.327634	420	0
Thorup Zwick Query	3000	6769	16	8.467345	1.000000	1.314160	591	0
Thorup Zwick Query	3000	6769	32	8.354125	1.000000	1.301959	872	0
Thorup Zwick Query	3000	6769	64	9.184610	1.000000	1.373081	1371	0
Thorup Zwick Query	3000	6769	128	7.902064	1.000000	1.403749	2229	0
Thorup Zwick Query	3000	6756	2	2.999991	1.000000	1.186073	295	0
Thorup Zwick Query	3000	6756	4	5.945407	1.000000	1.328281	304	0
Thorup Zwick Query	3000	6756	8	7.688084	1.000000	1.252940	427	0
Thorup Zwick Query	3000	6756	16	7.229066	1.000000	1.452426	592	0
Thorup Zwick Query	3000	6756	32	10.085241	1.000000	1.509480	873	0
Thorup Zwick Query	3000	6756	64	8.929244	1.000000	1.415079	1240	0
Thorup Zwick Query	3000	6756	128	8.934010	1.000000	1.564790	2251	0
Thorup Zwick Query	3250	7326	2	2.999961	1.000000	1.204247	249	0
Thorup Zwick Query	3250	7326	4	5.787934	1.000000	1.343133	287	0
Thorup Zwick Query	3250	7326	8	6.865420	1.000000	1.348823	445	0
Thorup Zwick Query	3250	7326	16	7.512853	1.000000	1.343135	613	0
Thorup Zwick Query	3250	7326	32	7.722531	1.000000	1.449708	906	0
Thorup Zwick Query	3250	7326	64	7.988981	1.000000	1.403796	1435	0
Thorup Zwick Query	3250	7326	128	7.962661	1.000000	1.393155	2311	0
Thorup Zwick Query	3250	7329	2	2.999970	1.000000	1.170588	258	0
Thorup Zwick Query	3250	7329	4	5.744320	1.000000	1.295443	346	0
Thorup Zwick Query	3250	7329	8	7.034696	1.000000	1.383469	428	0
Thorup Zwick Query	3250	7329	16	7.650053	1.000000	1.401009	598	0
Thorup Zwick Query	3250	7329	32	8.136788	1.000000	1.517341	842	0
Thorup Zwick Query	3250	7329	64	7.905001	1.000000	1.374598	1414	0
Thorup Zwick Query	3250	7329	128	9.526401	1.000000	1.380953	2231	0
Thorup Zwick Query	3250	7364	2	2.999972	1.000000	1.191341	251	0
Thorup Zwick Query	3250	7364	4	6.257266	1.000000	1.249560	356	0
Thorup Zwick Query	3250	7364	8	6.939393	1.000000	1.324020	447	0
Thorup Zwick Query	3250	7364	16	8.826162	1.000000	1.320039	564	0
Thorup Zwick Query	3250	7364	32	7.086035	1.000000	1.331653	885	0
Thorup Zwick Query	3250	7364	64	9.081658	1.000000	1.402747	1445	0
Thorup Zwick Query	3250	7364	128	7.795147	1.000000	1.565044	2202	0
Thorup Zwick Query	3250	7334	2	2.999860	1.000000	1.158207	223	0
Thorup Zwick Query	3250	7334	4	6.279160	1.000000	1.308568	348	0
Thorup Zwick Query	3250	7334	8	6.946536	1.000000	1.347642	449	0
Thorup Zwick Query	3250	7334	16	9.047731	1.000000	1.361014	613	0
Thorup Zwick Query	3250	7334	32	7.297987	1.000000	1.421521	870	0
Thorup Zwick Query	3250	7334	64	8.063118	1.000000	1.397937	1826	0
Thorup Zwick Query	3250	7334	128	7.970989	1.000000	1.431459	2416	0
Thorup Zwick Query	3250	7280	2	2.999937	1.000000	1.172000	315	0
Thorup Zwick Query	3250	7280	4	5.816679	1.000000	1.292520	314	0
Thorup Zwick Query	3250	7280	8	7.356425	1.000000	1.436896	430	0
Thorup Zwick Query	3250	7280	16	9.405990	1.000000	1.265744	587	0
Thorup Zwick Query	3250	7280	32	8.196763	1.000000	1.593296	803	0
Thorup Zwick Query	3250	7280	64	8.045647	1.000000	1.523749	1349	0
Thorup Zwick Query	3250	7280	128	7.590942	1.000000	1.400841	2324	0
Thorup Zwick Query	3250	7355	2	2.999726	1.000000	1.172662	278	0
Thorup Zwick Query	3250	7355	4	5.840485	1.000000	1.343140	366	0
Thorup Zwick Query	3250	7355	8	6.806654	1.000000	1.294612	406	0
Thorup Zwick Query	3250	7355	16	7.638489	1.000000	1.407820	583	0
Thorup Zwick Query	3250	7355	32	7.776278	1.000000	1.322221	905	0
Thorup Zwick Query	3250	7355	64	9.513524	1.000000	1.324685	1363	0
Thorup Zwick Query	3250	7355	128	9.341094	1.000000	1.399136	2131	0
Thorup Zwick Query	3500	7908	2	2.999703	1.000000	1.160477	245	0
Thorup Zwick Query	3500	7908	4	6.406864	1.000000	1.300600	296	0
Thorup Zwick Query	3500	7908	8	6.562800	1.000000	1.310746	420	0
Thorup Zwick Query	3500	7908	16	7.258854	1.000000	1.567028	597	0
Thorup Zwick Query	3500	7908	32	8.448397	1.000000	1.373937	844	0
Thorup Zwick Query	3500	7908	64	8.451211	1.000000	1.432092	1415	0
Thorup Zwick Query	3500	7908	128	8.177576	1.000000	1.446873	2535	0
Thorup Zwick Query	3500	7902	2	2.999890	1.000000	1.177485	250	0
Thorup Zwick Query	3500	7902	4	5.993207	1.000000	1.279787	314	0
Thorup Zwick Query	3500	7902	8	6.981988	1.000000	1.373525	449	0
Thorup Zwick Query	3500	7902	16	8.353148	1.000000	1.328071	607	0
Thorup Zwick Query	3500	7902	32	7.290799	1.000000	1.379494	934	0
Thorup Zwick Query	3500	7902	64	8.825526	1.000000	1.364002	1381	0
Thorup Zwick Query	3500	7902	128	7.805549	1.000000	1.392593	2601	0
Thorup Zwick Query	3500	7884	2	2.999973	1.000000	1.148033	276	0
Thorup Zwick Query	3500	7884	4	5.529122	1.000000	1.386518	372	0
Thorup Zwick Query	3500	7884	8	7.237613	1.000000	1.305479	475	0
Thorup Zwick Query	3500	7884	16	9.726617	1.000000	1.382696	614	0
Thorup Zwick Query	3500	7884	32	7.427240	1.000000	1.465475	928	0
Thorup Zwick Query	3500	7884	64	8.547052	1.000000	1.489672	1302	0
Thorup Zwick Query	3500	7884	128	9.892654	1.000000	1.509851	2278	0
Thorup Zwick Query	3500	7875	2	2.999728	1.000000	1.170178	271	0
Thorup Zwick Query	3500	7875	4	6.428110	1.000000	1.291806	335	0
Thorup Zwick Query	3500	7875	8	7.768334	1.000000	1.461424	411	0
Thorup Zwick Query	3500	7875	16	7.116877	1.000000	1.366451	592	0
Thorup Zwick Query	3500	7875	32	7.494719	1.000000	1.388728	921	0
Thorup Zwick Query	3500	7875	64	7.733914	1.000000	1.478942	1416	0
Thorup Zwick Query	3500	7875	128	7.293765	1.000000	1.330892	2301	0
Thorup Zwick Query	3500	7888	2	2.999974	1.000000	1.175979	275	0
Thorup Zwick Query	3500	7888	4	5.607787	1.000000	1.377400	352	0
Thorup Zwick Query	3500	7888	8	8.119382	1.000000	1.402546	448	0
Thorup Zwick Query	3500	7888	16	8.624037	1.000000	1.556162	609	0
Thorup Zwick Query	3500	7888	32	7.952061	1.000000	1.381647	896	0
Thorup Zwick Query	3500	7888	64	8.229794	1.000000	1.435314	1491	0
Thorup Zwick Query	3500	7888	128	8.538493	1.000000	1.385929	2379	0
Thorup Zwick Query	3500	7920	2	2.999892	1.000000	1.143266	283	0
Thorup Zwick Query	3500	7920	4	6.170172	1.000000	1.257259	382	0
Thorup Zwick Query	3500	7920	8	7.280228	1.000000	1.394190	398	0
Thorup Zwick Query	3500	7920	16	7.250020	1.000000	1.386606	581	0
Thorup Zwick Query	3500	7920	32	9.234504	1.000000	1.516084	926	0
Thorup Zwick Query	3500	7920	64	8.576318	1.000000	1.438359	1614	0
Thorup Zwick Query	3500	7920	128	7.533232	1.000000	1.345493	2467	0
Thorup Zwick Query	3750	8517	2	2.999601	1.000000	1.129075	314	0
Thorup Zwick Query	3750	8517	4	6.209258	1.000000	1.312838	398	0
Thorup Zwick Query	3750	8517	8	7.063280	1.000000	1.348163	471	0
Thorup Zwick Query	3750	8517	16	7.178528	1.000000	1.376232	659	0
Thorup Zwick Query	3750	8517	32	8.667153	1.000000	1.429790	941	0
Thorup Zwick Query	3750	8517	64	7.378553	1.000000	1.377415	1474	0
Thorup Zwick Query	3750	8517	128	8.985938	1.000000	1.446726	2517	0
Thorup Zwick Query	3750	8503	2	2.999964	1.000000	1.149090	268	0
Thorup Zwick Query	3750	8503	4	5.709569	1.000000	1.294655	388	0
Thorup Zwick Query	3750	8503	8	7.222583	1.000000	1.433110	449	0
Thorup Zwick Query	3750	8503	16	7.217580	1.000000	1.390974	599	0
Thorup Zwick Query	3750	8503	32	8.629450	1.000000	1.390048	968	0
Thorup Zwick Query	3750	8503	64	7.168690	1.000000	1.407897	1655	0
Thorup Zwick Query	3750	8503	128	8.547501	1.000000	1.401403	2610	0
Thorup Zwick Query	3750	8494	2	2.999916	1.000000	1.169298	323	0
Thorup Zwick Query	3750	8494	4	5.368871	1.000000	1.269445	421	0
Thorup Zwick Query	3750	8494	8	6.407378	1.000000	1.351626	527	0
Thorup Zwick Query	3750	8494	16	7.019040	1.000000	1.347073	656	0
